
[START] Batch 0 (0 → 2000)
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/5ab0a292fca48704016916dd8e48cc784483197b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/0de5df549910876bddbee2563f4b94fc5e0de833 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/0e040476b46c347ae0752650242ea257f19aacef -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/a3a26a5362b330572c752e4f69f39293d73cebad -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/0e2284a832b2f865ca969c03723952e314820ad6 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/7977a19de3762c6607cac31d0ec084afd29273b9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/cbde0a6ab603fe02a2c76c262d5315bb346d8137 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/7977a19de3762c6607cac31d0ec084afd29273b9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/cbde0a6ab603fe02a2c76c262d5315bb346d8137 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/7977a19de3762c6607cac31d0ec084afd29273b9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/cbde0a6ab603fe02a2c76c262d5315bb346d8137 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/b4b1bc33c4221031e441b0924325eef3c5c23c70 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/0e57eeb41b6da4d120b9177ca644825328d15395 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1d74dbdae26a9af8da992193188a2d8f5c078698 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/0f1856011e1ea2f047cb7ea45464f96ef4955285 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/8b35ce01fb8521f9af6673d67e4367992304a0da -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/234971dda84a28c9531280f52d227117b50df438 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/a7b031f6270002ac8047ca10947b11441d4eb950 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/0f322150b3e69ee5287a68a03f37b8faddcaacd5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/a7b031f6270002ac8047ca10947b11441d4eb950 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/0f322150b3e69ee5287a68a03f37b8faddcaacd5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/523724ac2054f4651f10a37854dd56cf44da7659 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/103f148f1285a825f145fb0f662ad0728ae9beaa -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/f348014953468efb0051c99bdd756102e502b25d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/105413829cb380269fa642ae7fdff54de12f93bd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/b546263371a4f6d5ff2e7cf2c1036c523212ea65 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/86b17bd2bf8b21a176dc8d1a071d1e8a530669e4 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/0fbb88a97b3090f1bea1f697f8d85ebc8f4162f1 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/10e2ffbae8baf12c5cc30dba25a659255ea07e82 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/20f489b3cf592f980c08df8d3ad24aa6058c72cd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/10fc926634c129d4224bbedf1ee2857bbab9b67c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/20f489b3cf592f980c08df8d3ad24aa6058c72cd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/10fc926634c129d4224bbedf1ee2857bbab9b67c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/20f489b3cf592f980c08df8d3ad24aa6058c72cd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/10fc926634c129d4224bbedf1ee2857bbab9b67c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/d46e790afa9fc9c12f25be119db349664536c0b0 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/d1628b58c82d867623a5b34a07706a8432a357f2 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/d46e790afa9fc9c12f25be119db349664536c0b0 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/d1628b58c82d867623a5b34a07706a8432a357f2 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/5e946398b13e8d8a37dc708749b01294c0c035e1 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1102dca10feb54f4bdfe94ab7b96560ad05d66c8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/5e946398b13e8d8a37dc708749b01294c0c035e1 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1102dca10feb54f4bdfe94ab7b96560ad05d66c8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/7d20ca0199bf35524af098ec3283bb85f3397bea -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/11592f50580bd6b96c0fa3b5961d9a2e4a50a26e -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/great-expectations/great/expectations/git/blobs/73b31aa33b07981ef0d0b4c403dbf6c9c9a1c950 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/great-expectations/great/expectations/git/blobs/11b5889541afcf0329a298420f53472064f41fd7 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/bf7fede40983a5151bd02df74970f3b223a64b1d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/11c2ea887813c27fbce10233a59379c1898d86ed -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/6011ef868e93b2c954722924f849a72b4fda6086 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/19fb18a489a836fb135765ff6cefd425ed9231de -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/22b0b2f911ff96222beeba1e1684342d408a1fea -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/11f08acd7bdc18960eaaace5d032c2a149a65b08 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/22b0b2f911ff96222beeba1e1684342d408a1fea -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/11f08acd7bdc18960eaaace5d032c2a149a65b08 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/22b0b2f911ff96222beeba1e1684342d408a1fea -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/11f08acd7bdc18960eaaace5d032c2a149a65b08 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/39e44a6a7c4417cc70857d28d297e0582dd515b3 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1229e857702351d8429dad6de1316e86818b8272 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rkern/line/profiler/git/blobs/6655ab4b563ef1ce6572d299d83ade068bc36329 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rkern/line/profiler/git/blobs/122c714cd5198f69b48a2e4f1ece45d411293644 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/12f41827396255eabbbcc02078d4973e3ee831f3 -> 404
[DONE] Batch 3: 1518 samples → ../downloaded_data/pysstubs/output_batches/batch_003.jsonl

[START] Batch 4 (8000 → 10000)
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/4725e3397b06952d134905fad41c99f4f4f8bb44 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/131465560113f22c8ea5e280c2728a989500e5b0 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/b12da0acf9ac2f21768aaebf0fb1c27d1dbeafdf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Rochester-NRT/RocAlphaGo/git/blobs/6c4259a8d17cd61a7003cee525776cb3be57217f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/8571daa408739ff4e5b9d1e302da1d6f99fe2665 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/138f05693f84f9de2cae45bb06188b35d32d072c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/7dec3a0cdaa4b9c1b78d17d7f596917590752afb -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/13e22a6b6ce4431a8dbb878f9b40d278a7e33920 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/7dec3a0cdaa4b9c1b78d17d7f596917590752afb -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/13e22a6b6ce4431a8dbb878f9b40d278a7e33920 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/af4cd252a03aa14892f9394a181001a844bdcfaa -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/13f7f7587271c3da75f7a4c129d42f0c1c78ffaf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/af4cd252a03aa14892f9394a181001a844bdcfaa -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/13f7f7587271c3da75f7a4c129d42f0c1c78ffaf -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/aeb83f3f4d8029cc27a207c2f4928717d3f59370 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/14031eb216f180e2cec88d1be77fe305fc2e8f0b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/aeb83f3f4d8029cc27a207c2f4928717d3f59370 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/14031eb216f180e2cec88d1be77fe305fc2e8f0b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/aeb83f3f4d8029cc27a207c2f4928717d3f59370 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/14031eb216f180e2cec88d1be77fe305fc2e8f0b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/aeb83f3f4d8029cc27a207c2f4928717d3f59370 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/14031eb216f180e2cec88d1be77fe305fc2e8f0b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/43623cc9a41a657203567227471224c3e34a6b18 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/f0252776f288470e41e22b95fe3886e64563ead8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/43623cc9a41a657203567227471224c3e34a6b18 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/f0252776f288470e41e22b95fe3886e64563ead8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/43623cc9a41a657203567227471224c3e34a6b18 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/f0252776f288470e41e22b95fe3886e64563ead8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/43623cc9a41a657203567227471224c3e34a6b18 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/matterport/Mask/RCNN/git/blobs/f0252776f288470e41e22b95fe3886e64563ead8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/4212676fda3de89b623f3e48fe315d59b74808d0 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1406d99ccd97d36d0c9e44e3f7a0fd51aeebb87f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/f85657484fa15597dce56d3f3820982f77a50390 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/d0131ff868456fec76c9abfeab8bd953f8cabf5f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/python/cpython/git/blobs/1478f489c45d649b58b75950d3d95bac6cc67570 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/arc298/instagram-scraper/git/blobs/8c31a89726baef0b8ce0046ec268445790e22a83 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/arc298/instagram-scraper/git/blobs/14b20840f6a2f6edc8c573f5f6e3fc8a9aa45f99 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/2b698dc71c40f5693434c7dd734b819a1264ba81 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/14b3e1171591e169052a1f02cdb792811395e0e9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/8792683970dabb4e5dd2961e350f4bc4177dbecb -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/151205269c7c16343b167c05741cb6ff416ded6e -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/28a82071839d07146787f09540c26b908d43cb99 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/151dc02c422eefe636e36586a9e4fabe50be907b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/apprenticeharper/DeDRM/tools/git/blobs/aed38d98313d9ceb8ed84aa90dac77541b477ea0 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/apprenticeharper/DeDRM/tools/git/blobs/1520f79180d81f57699f209f61a2c57b35d557f8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1398ba33a83df0a1100003981cb477bbc2f8552b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1539ec4e876dc755d8f4f2363f78e10c058ba805 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/32a03cb200b286f25d58178bab1010f638145f49 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/8e7e7f2a9864270fea1eb4314b1751279f4654a9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/8e7e7f2a9864270fea1eb4314b1751279f4654a9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/8e7e7f2a9864270fea1eb4314b1751279f4654a9 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/arc298/instagram-scraper/git/blobs/70261c70686058bfba8189c738d604a59d81aad2 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/arc298/instagram-scraper/git/blobs/15b35d861faa27c55460819c040f8a4afbe2863d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/django/django/git/blobs/a95666a354a12f56b496421a69eefc00a24d6a56 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/django/django/git/blobs/15e76d29676ce94dc92d45e08e2129b3850f8b37 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/django/django/git/blobs/0f226e757c832618a762d4e2b47826db61f38e66 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/django/django/git/blobs/63de8d2146a39a98ea573a5d2d097bc34defbfc2 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/6ea1041c4f2d87e643dc414f2118fbfd1af5ff67 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/168ed29bcd93b962d1254ba3800236845558fb91 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/213ba2f02ae1779d384d03a02038b80d7a120434 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/173206d6e0a7b731c002c2f17734ff5cd350cbfa -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/213ba2f02ae1779d384d03a02038b80d7a120434 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/173206d6e0a7b731c002c2f17734ff5cd350cbfa -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/bb9de2697344fb2afadb850bd015bfc5c9928c90 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/64acb410f8075360ac32673176166a98dabbd42f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/a27fec17d025bf63ffe61380e6929554fb11a814 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/9c67defd587528848bb49c18d97be0a2e6f3c862 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/a0c7f140af9e63d04a86ec2167c38d488bb050a7 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/f261fd9e46b15d4ac6160bab6172750069844f0e -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/great-expectations/great/expectations/git/blobs/73028de2fb8b9c8e93d3357fe974d8ed45346ee5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/great-expectations/great/expectations/git/blobs/174962fe112a1514ce09d60bc01fd2361d58f03d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/8d37d2b3ef2dd106f8c7b766623be602c2d5474f -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/175f6001c88bd7509a826e73fe8356ed36289c0c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/cb341ee83c487246f07ea9834a03c009804ffdb5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/1789b7468b7f2ef89e90a130ec08a661f9204c62 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/c4ae36b811aac01fd58d7b6bfc699b4879185fd3 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/17b82311224a7820cab56949046090415a520c85 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/c4ae36b811aac01fd58d7b6bfc699b4879185fd3 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/17b82311224a7820cab56949046090415a520c85 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/17bcfd8176cd80065619713d504f75f67019d9ed -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/17daddda6dfb44ad9d1aab667c1a1d851a7c1e56 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/3cff599676f0b78e6885c44485b7758eb05add2d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/dc6bedfed50ad62fcf443b906c08b32c6cc50f34 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/rusty1s/pytorch/geometric/git/blobs/182d1e283483539aa17855b6e88a3e967d04eaa8 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/fb2fa0792bb4fc0acb1abbc8af3a5fb58dc267fc -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/8eb819cb13ea2dbfd5e06d2a63b52cca36e3bf53 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/185a5a6f948a628e54e7b2bd60f669bd9a236ac7 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/8eb819cb13ea2dbfd5e06d2a63b52cca36e3bf53 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/185a5a6f948a628e54e7b2bd60f669bd9a236ac7 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/8eb819cb13ea2dbfd5e06d2a63b52cca36e3bf53 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/185a5a6f948a628e54e7b2bd60f669bd9a236ac7 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/cdd247c580ff1a4e206067842a375c30611a3387 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/70318342010985fda14ed841e68092b8cb6d3c86 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/cdd247c580ff1a4e206067842a375c30611a3387 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/70318342010985fda14ed841e68092b8cb6d3c86 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/cdd247c580ff1a4e206067842a375c30611a3387 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/70318342010985fda14ed841e68092b8cb6d3c86 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/24e0f6951a0db3d03338bfb2d5bbba19c5bc26fd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/a7a320eb12d4aad9917c9cbc5ac66d0d99a3825b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/24e0f6951a0db3d03338bfb2d5bbba19c5bc26fd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/a7a320eb12d4aad9917c9cbc5ac66d0d99a3825b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/24e0f6951a0db3d03338bfb2d5bbba19c5bc26fd -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/Netflix/security/monkey/git/blobs/a7a320eb12d4aad9917c9cbc5ac66d0d99a3825b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/amueller/word/cloud/git/blobs/5bf31783088835017ba8003309a7771b3e872c0b -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/amueller/word/cloud/git/blobs/1867073e615f6ebd07290fb43873c9b1966f1a2c -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/6d788d83bf72c7ed52ac24ca3f4c9ee3fb4ee808 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/timgrossmann/InstaPy/git/blobs/186779c4206c01ffbabf1f6a91b8c4e5b5be786d -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/a2845a5d35f44db4f77391b7811d8aec42b8b9a5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/1875ba8cad5bbd506033d573df31b2b1bac30fee -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/a2845a5d35f44db4f77391b7811d8aec42b8b9a5 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/ansible/ansible/git/blobs/1875ba8cad5bbd506033d573df31b2b1bac30fee -> 404
[DONE] Batch 4: 1395 samples → ../downloaded_data/pysstubs/output_batches/batch_004.jsonl

[START] Batch 5 (10000 → 12000)
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/18d4211193413df5dc6770ad00595bae01996d12 -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/190a11cdc316ea0d543ddbbf1a8ad7d432f3cdce -> 404
[ERROR] Failed to fetch: https://api.github.com/repos/edx/edx-platform/git/blobs/37be7baafdf85a98fd9ace5286ad3a7b24c3c743 -> 404
